id,title,category,language,instructor_name
1205346,Learn DevOps: CI/CD with Jenkins using Pipelines and Docker,Development,English,Edward Viaene
1207960,The Complete Android Kotlin Developer Course,Development,English,Dr. Hussein Alrubaye
1208634,Microsoft Power BI - The Practical Guide [2022 EDITION],Business,English,Manuel Lorenz
1209412,Ansible for the Absolute Beginner - Hands-On - DevOps,IT & Software,English,Mumshad Mannambeth
1210442,Psychology of Diversity and Unconscious Bias,Personal Development,English,"Andrew Luttrell, Ph.D."
1212032,Python for Financial Analysis and Algorithmic Trading,Development,English,Jose Portilla
1212882,"Macros y VBA: Programa, automatiza y amplía Microsoft Excel.",Office Productivity,Spanish,David Asurmendi
1213560,Complete Introduction to Google Data Studio 2022 Edition,Business,English,Ian Littlejohn
1213952,Python 3: Deep Dive (Part 1 - Functional),Development,English,Fred Baptiste
1213796,Photography Fundamentals for Beginners,Photography & Video,English,Phil Ebiner
1217180,Meditation and the Evolution of Consciousness with Daaji,Personal Development,English,Kamlesh D. Patel
1217894,Spring Framework 5: Beginner to Guru,Development,English,"John Thompson • 433,000+ Enrollments Worldwide"
1218586,The Advanced Web Developer Bootcamp,Development,English,Colt Steele
1219332,Artificial Intelligence A-Z™: Learn How To Build An AI,Development,English,Hadelin de Ponteves
1223900,Cryptocurrency Investment Course 2022: Fund your Retirement!,Finance & Accounting,English,Suppoman ™
1224458,Spark Starter Kit,IT & Software,English,Hadoop In Real World
1227634,Complete Houdini FX 19 Bootcamp,Design,English,Raffi Bedross
1228490,Java for Absolute Beginners,Development,English,Nick H
1229218,Aromatherapy- Using Essential Oils For Natural Living (5 CE),Health & Fitness,English,Mark Perren-Jones
1235430,Master Microsoft Word Beginner to Advanced,Office Productivity,English,Kyle Pew
1236518,Agile Methodologies Overview,Business,English,Nate Dinet
1236468,Complete Hypnotherapy & Hypnosis Certification Diploma,Lifestyle,English,Dr Karen E Wells
1236568,The Absolute Beginners Guide to Cyber Security 2022 - Part 1,IT & Software,English,Alexander Oni
1238720,Statistics for Data Analysis Using Excel 2016,Development,English,"Sandeep Kumar, ­ Quality Gurus Inc."
1239512,Learn The Linux Command Line: Basic Commands,IT & Software,English,Adam Eubanks
1239906,OKR Goal Setting 101 - Achieve more goals than ever! Faster!,Business,English,Axel Rittershaus
1240964,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course",Business,English,Online CRM Training (3E Consulting Private Limited)
1241098,AWS Lambda and the Serverless Framework - Hands On Learning!,IT & Software,English,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor"
1241254,AWS Serverless APIs & Apps - A Complete Introduction,Development,English,Academind by Maximilian Schwarzmüller
1241574,ISO 31000 - Enterprise Risk Management for the Professional,Business,English,Avrohom Gluck
1241868,Dialectical Behaviour Therapy (DBT) - ACCREDITED CERTIFICATE,Health & Fitness,English,"Elmira Strange, MPhil, Dip"
1242944,Data Analysis Essentials Using Excel,Business,English,Symon He
1242820,Fundamentals of Garden Design,Design,English,Rob Littlepage
1245422,Master SQL For Data Science,Business,English,Imtiaz Ahmad
1245870,Complete Elasticsearch Masterclass with Logstash and Kibana,Development,English,Imtiaz Ahmad
1247828,The Complete Angular Course: Beginner to Advanced,Development,English,Mosh Hamedani
1248732,Easy to Advanced Data Structures,Development,English,William Fiset
1248866,Alteryx Bootcamp,Development,English,Hendrik Kleine
1253188,The Complete iOS 11 & Swift Developer Course - Build 20 Apps,Development,English,Rob Percival
1253674,Cisco CCNA 200-301 : Full Course For Networking Basics,IT & Software,English,Networkel Inc.
1253772,Learn Meditation with Certification to Guide Others,Health & Fitness,English,Melissa Crowhurst
1254420,Node with React: Fullstack Web Development,Development,English,Stephen Grider
1255136,Technical Analysis MasterClass:Trading By Technical Analysis,Finance & Accounting,English,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )"
1258298,Complete Data Science Training with Python for Data Analysis,Development,English,Minerva Singh
1258722,"Presenting with Confidence: Prepare, Practice and Perform!",Personal Development,English,Alexa Fischer
1259060,The Complete QlikView Boot Camp,Business,English,Paul Scotchford
1259404,Character Art School: Complete Character Drawing,Design,English,Scott Harris • Top Art Instructor
1260576,PMP Certification: 35+ PDU Formal PMP Exam Prep _New PMP ECO,Teaching & Academics,English,Sabri C. PMP
1262388,Project Management with Primavera P6 (Earn 5 PDUs),Business,English,CEM Solutions
1263000,Administrative Human Resources (HR) for Beginners,Business,English,Illumeo Learning
1263410,Blockchain Theory 101,IT & Software,English,Melanie Swan
1264544,Introductory Aromatherapy Course For Natural Living,Health & Fitness,English,Mark Perren-Jones
1265410,Postman: The Complete Guide - REST API Testing,Development,English,Valentin Despa
1266526,"Master your Decision-Making, and Critical Thinking Skills !",Personal Development,English,Sivakami S ; MBA ; Leadership Research
1266306,Forex Trading: Your Complete Guide to Get Started Like a Pro,Finance & Accounting,English,Federico Sellitti
1267966,Learn Jira Complete from Scratch to Expert,IT & Software,English,Vaibhav Singhal
1269254,MBA in a Box: Business Lessons from a CEO,Business,English,365 Careers
1271196,The complete AutoCAD 2018-21 course,Design,English,Jaiprakash Pandey
1270870,Digital Marketing Masterclass - 23 Marketing Courses in 1,Marketing,English,Phil Ebiner
1272092,Karuna Ki Reiki Master Training,Lifestyle,English,Aimee Phlegar
1273074,Learn Japanese for Beginners: The Ultimate 100-Lesson Course,Teaching & Academics,English,Innovative Language
1273136,Professional Accredited Angelic Healing Practitioner  Course,Lifestyle,English,The Academy of Ancient Magik
1273748,Basics of Object Oriented Programming with C#,Development,English,Tod Vachev
1276928,Pilates Teacher Training & CPD Certification,Health & Fitness,English,Josie McKenlay
1277924,Angular Front To Back,Development,English,Brad Traversy
1278112,Ten Excel Features Every Analyst Should Know,Business,English,John MacDougall
1278936,Confessions of an ex procrastinator,Personal Development,English,Gregory Caremans - Brain Academy
1279620,Build 15 Augmented Reality (AR) apps with Unity & Vuforia,Development,English,Dinesh Tavasalkar
1282020,Angular Essentials (Angular 2+ with TypeScript),Development,English,Academind by Maximilian Schwarzmüller
1282650,#1 Cryptocurrency Investment Course: A Step-By-Step Guide,Finance & Accounting,English,Amol Gharte
1283984,Aprende a usar Arduino desde cero: crea tus proyectos,IT & Software,Spanish,Jose Antonio Vacas Martinez
1285808,Java for Complete Beginners,Development,English,Rupal T
1286120,Hive to ADVANCE Hive (Real time usage) :Hadoop querying tool,IT & Software,English,J Garg
1286908,The Complete React Developer Course (w/ Hooks and Redux),Development,English,Andrew Mead
1288044,The Complete Foundation Stock Trading Course,Finance & Accounting,English,Mohsen Hassan
1289030,Business Continuity Management System. ISO 22301.,Business,English,Cristian Vlad Lupa
1289478,iOS 11 & Swift 4 - The Complete iOS App Development Bootcamp,Development,English,Dr. Angela Yu
1289968,Nutrition Masterclass: Build Your Perfect Diet & Meal Plan,Health & Fitness,English,Felix Harder
1292182,Fully Accredited Reflexology Diploma - Heal Via Your Feet!,Personal Development,English,Dr Karen E Wells
1294188,Apache Kafka Series - Kafka Streams for Data Processing,Business,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
1294240,Create a CRUD Application with Ionic 3 and Firebase,Development,English,Paul Halliday (BSc Hons)
1295078,Lua Programming and Game Development with LÖVE,Development,English,Kyle Schaub
1297958,Candlestick Patterns to Master Forex Trading Price Action,Finance & Accounting,English,Federico Sellitti
1298462,Photoshop Fundamentals,Design,English,Hardy Fowler
1298438,Art Fundamentals - Building Blocks of Digital Painting,Design,English,Hardy Fowler
1298780,Statistics for Data Science and Business Analysis,Development,English,365 Careers
1299614,Active Listening Masterclass,Personal Development,English,Everett Bowes
1299656,GCP: Complete Google Data Engineer and Cloud Architect Guide,Development,English,Loony Corn
1300254,Business Fundamentals: Corporate Strategy,Business,English,365 Careers
1301168,Selenium WebDriver-Working With Elements,IT & Software,English,Nikolay Advolodkin
1302896,TOTAL: CompTIA IT Fundamentals ITF+ (FCO-U61).,IT & Software,English,Total Seminars • Over 1 Million Enrollments
1305243,Introduction To Fluid Art,Lifestyle,English,Rick Cheadle
1309202,Go: The Complete Developer's Guide (Golang),Development,English,Stephen Grider
1310772,Scala & Functional Programming Essentials | Rock the JVM,Development,English,Daniel Ciocîrlan
1311030,Process Flowcharts & Process Mapping - The Beginner's Guide,Business,English,The BA Guide | Jeremy Aschenbrenner
1312042,Oracle Database 12c SQL Certified Associate 1Z0-071,IT & Software,English,Khaled Alkhudari
1312466,"The Complete PL/SQL Bootcamp : ""Beginner to Advanced PL/SQL""",Development,English,"Oracle Master Training • 150,000+ Students Worldwide"
1313502,Bootstrap 4 From Scratch With 5 Projects,Development,English,Brad Traversy
1313828,Ansible Advanced - Hands-On - DevOps,IT & Software,English,Mumshad Mannambeth
1314676,Linux Administration with Troubleshooting Skills: Hands-On,IT & Software,English,Shikhar Verma • 60k+ Students Worldwide
1315262,"DevOps: CI/CD with Jenkins pipelines, Maven, Gradle",Development,English,TetraNoodle Team
1316728,Adobe InDesign CC - Essentials Training Course,Design,English,Daniel Walter Scott
1316818,#1 Cryptocurrency Long-term Investment Opportunity 2017/2018,Finance & Accounting,English,Suppoman ™
1317578,Learn Cryptocurrency AltCoin Trading and ICO Investing,Finance & Accounting,English,Jason Appleton
1318112,Complete 2022 Data Science & Machine Learning Bootcamp,Development,English,Philipp Muellauer
1319770,Design Patterns in Modern C++,Development,English,Dmitri Nesteruk
1320362,Linux Mastery: Master the Linux Command Line in 11.5 Hours,IT & Software,English,Ziyad Yehia
1321172,Ansible for Network Engineers: Quick Start GNS3 & Ansible,IT & Software,English,David Bombal
1322444,How to Become a DJ - Learn How to Start DJing Online Today,Music,English,Ross Palmer
1322562,"How to Present Your Thoughts Smoothly, Clearly & Powerfully",Business,English,Michael Williams
1324768,Character Art School: Complete Coloring and Painting,Design,English,Scott Harris • Top Art Instructor
1325264,Ultimate Guide to Digital Sketching: Beginner to Advanced,Design,English,Austin Batchelor
1325716,Spanish for Beginners. The Complete Spanish Course. LEVEL 1.,Teaching & Academics,English,Peter Hanley
1325686,Learn Android Application Development,Development,English,ProgramMe Programming
1326292,Complete Guide to TensorFlow for Deep Learning with Python,Development,English,Jose Portilla
1326802,Oracle Java Certification - Pass the Associate 1Z0-808 Exam.,IT & Software,English,Tim Buchalka's Learn Programming Academy
1327004,Develop Amazing Social Skills & Connect With People,Business,English,Alain W.
1328588,"The Confidence, Assertiveness and Emotional IQ Masterclass",Personal Development,English,Kain Ramsay
1328572,The Ultimate Guide to Game Development with Unity (Official),Development,English,Jonathan Weinberger
1328616,Advanced Certificate in Life Coaching (Skills and Practice),Personal Development,English,Kain Ramsay
1328606,Diploma in Modern Applied Psychology (DiMAP.),Teaching & Academics,English,Kain Ramsay
1329100,Progressive Web Apps (PWA) - The Complete Guide,Development,English,Academind by Maximilian Schwarzmüller
1329786,After Effects - Motion Graphics & Data Visualization,Design,English,Daniel Walter Scott
1330276,Master Diseño Digital con Adobe Photoshop CC 2019 + 30 horas,Design,Spanish,Mariano Rivas
1330590,Become A Learning Machine 2.0: Read 300 Books This Year,Personal Development,English,Brandon Hakim
1331472,OWASP top 10: Web Application Security for beginners,IT & Software,English,Soerin Bipat
1331661,Writing Tools & Hacks: Copywriting/Blogging/Content Writing,Marketing,English,Tyler Speegle
1332104,Microsoft SCCM Training,IT & Software,English,Kashif Akhter
1331946,Amazon Web Services (AWS) - Zero to Hero,IT & Software,English,BackSpace Academy
1332278,Docker for the Absolute Beginner - Hands On - DevOps,IT & Software,English,Mumshad Mannambeth
1332354,JavaScript Essentials 2020 Mini Course,Development,English,Kalob Taulien
1333184,Giving and Receiving Feedback for Management and Leadership,Business,English,"Lawrence M. Miller, Institute for Leadership Excellence"
1333640,10 FREE Blogging Tools That Will Make You a Better Blogger,Business,English,Tyler Speegle
1333914,Business Fundamentals: Marketing Strategy,Marketing,English,365 Careers
1334868,Unreal Engine 4 Mastery: Create Multiplayer Games with C++,Development,English,Tom Looman
1336870,NLP Master Practitioner Training (Advanced to Specialist),Personal Development,English,Kain Ramsay
1336872,Neuro-Linguistic Programming (NLP) Practitioner Certificate,Personal Development,English,Kain Ramsay
1337064,Mastering QuickBooks Online,Business,English,Mark Smolen
1337206,Feedback is Fuel,Personal Development,English,Shelley Osborne
1338296,The Beginner's Guide to Digital Art with Procreate on iPad!,Lifestyle,English,Kurt Michael Russell
1340842,Robotic Process Automation - RPA Overview,Business,English,Bryan Lamb
1341538,Master Hibernate and JPA with Spring Boot in 100 Steps,Development,English,in28Minutes Official
1341688,Bloodborne Pathogens (BBP),Health & Fitness,English,Save a Life Certifications by NHCPS
1343556,Kali Linux Tutorial For Beginners,IT & Software,English,Hackers Academy - Online Ethical Hacking Tutorials
1343890,Ultimate Google Certified Professional Cloud Architect 2022,IT & Software,English,Google Cloud Platform Gurus !
1344220,English Grammar - Tenses and verb structures,Teaching & Academics,English,Bianka Molnar English Language Teacher
1344728,Active Directory on Windows Server,IT & Software,English,Kevin Brown
1345240,How To Become A Shopify Expert (From Zero To Hero !),Business,English,Tim Sharp
1346444,UiPath - Level 1 Robotic Process Automation,Business,English,Bryan Lamb
1346516,Microsoft Excel Data Analysis and Dashboard Reporting,Office Productivity,English,Kyle Pew
1347004,Understanding and developing Emotional Intelligence,Business,English,Skill Boosters
1348924,CISSP Certification: CISSP Domain 1 & 2 Boot Camp UPDATED 22,IT & Software,English,"Thor Pedersen | 334,000+ Enrollments Worldwide"
1349100,Performance Management For Managers,Business,English,Life Progression Project
1349152,"Cryptocurrency: Complete Bitcoin, Ethereum, Altcoins! (8 HR)",Finance & Accounting,English,"Steve Ballinger, MBA"
1349660,Linux Shell Scripting: A Project-Based Approach to Learning,IT & Software,English,Jason Cannon
1350272,Goal Setting Mastery Course,Personal Development,English,Himesh Trivedi
1350984,The Modern Python 3 Bootcamp,Development,English,Colt Steele
1351634,Adobe InDesign CC: Your Complete Guide to InDesign,Design,English,Phil Ebiner
1352388,Agile Business Analysis,Business,English,Don Hussey
1352468,Master Microservices with Spring Boot and Spring Cloud,Development,English,in28Minutes Official
1353936,Collaboration and Emotional Intelligence,Business,English,Robin Hills
1354948,"Cryptocurrency Fundamentals: Buy, Sell, Trade Cryptocurrency",IT & Software,English,George Levy
1355158,"Creativity, Design Thinking, and Innovation for Business",Business,English,Joeel & Natalie Rivera
1355610,Communication Fundamentals: How To Communicate Better,Business,English,Life Progression Project
1356020,Blender Character Creator for Video Games Design,Development,English,GameDev.tv Team
1356080,Introduction to Child Psychology - ACCREDITED CERTIFICATE,Teaching & Academics,English,"Elmira Strange, MPhil, Dip"
1356742,"The Complete Personal Finance Course: Save,Protect,Make More",Finance & Accounting,English,Chris Haroun
1358224,Project Management Essentials,Business,English,"William Stewart PhD, PMP"
1357844,"Deep Learning and Computer Vision A-Z™: OpenCV, SSD & GANs",Development,English,Hadelin de Ponteves
1358570,Design Patterns in Java,Development,English,Dmitri Nesteruk
1360446,[NEW] AWS Certified Cloud Practitioner 2022,IT & Software,English,Zeal Vora
1360780,Practice Java by Building Projects,Development,English,Tim Short
1360998,Mastering data visualization in D3.js,Development,English,Adam Janes
1361592,Trading Master 101 - Introduction To Technical Analysis,Finance & Accounting,English,Shakir Elahi
1361790,PMP Exam Prep Seminar - Complete Exam Coverage with 35 PDUs,Business,English,Joseph Phillips
1362052,AWS CloudFormation Master Class v2 [2022],Development,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
1361726,"Security Awareness Training, Internet Security for Employees",Business,English,Roy Davis
1362218,"Leadership: How to Influence, Inspire and Impact as a Leader",Business,English,Life Progression Project
1362070,"React - The Complete Guide (incl Hooks, React Router, Redux)",Development,English,Academind by Maximilian Schwarzmüller
1366348,Cross-Cultural Communication: How To Flex Your Style,Business,English,Life Progression Project
1379522,Difficult Conversations: Master Difficult Conversations,Personal Development,English,Life Progression Project
1382702,The Complete Machine Learning Course with Python,Development,English,Codestars • over 2 million students worldwide!
1383496,Server Side Rendering with React and Redux,Development,English,Stephen Grider
1384448,Power BI Masterclass - beginners to advanced,Business,English,Dan We
1386294,Python for beginners,Development,English,Bharath Thippireddy
1387804,Create Business Applications with AppSheet,Development,English,Santiago Uribe Montoya
1388972,Careers in Data Science A-Z™,Development,English,Kirill Eremenko
1389360,Complete Guide to Conflict Management in the Workplace,Business,English,Joeel & Natalie Rivera
1390206,Video Editing in DaVinci Resolve 18/17: Beginner to Advanced,Photography & Video,English,Louay Zambarakji
1392122,iPhone Photography | Take Professional Photos On Your iPhone,Photography & Video,English,Dale McManus
1392410,Excel VBA Programming - The Complete Guide,Office Productivity,English,Boris Paskhaver
1393266,Lead Generation Machine: Cold Email B2B Sales Master Course,Business,English,Patrick Dang
1394818,Introduction to Internet of Things and Cloud,Development,English,Future Tech Lab
1399390,Object Oriented PHP & MVC,Development,English,Brad Traversy
1399954,Six Sigma: Certified Lean Six Sigma Green Belt | Accredited,IT & Software,English,Six Sigma Academy Amsterdam
1400386,Cryptocurrency Trading/TA Course 2022: Achieve Wins Daily!,Finance & Accounting,English,Suppoman ™
1400902,ADVANCED Swing Trading Strategy- Forex Trading/Stock Trading,Finance & Accounting,English,Syed Rahman
1400944,Complete Web Content Writing Masterclass+Power words eBook,Marketing,English,Sivakumar Kannan
1401738,CONFIDENCE and SELF ESTEEM: Develop Confident Body Language,Personal Development,English,Jimmy Naraine
1405632,SQL - MySQL for Data Analytics and Business Intelligence,Business,English,365 Careers
1405438,Crystal Healing Practitioner Course - Professional Training,Lifestyle,English,The Academy of Ancient Magik
1405812,The Complete Android Oreo Developer Course - Build 23 Apps!,Development,English,Rob Percival
1406344,JavaScript Algorithms and Data Structures Masterclass,Development,English,Colt Steele
1406474,PowerPoint Masterclass - Presentation Design & Animation,Office Productivity,English,Andrew Pach
1407170,Affinity Designer: The Complete Guide to Affinity Designer,Design,English,Jeremy Hazel
1409030,Learn Figma - UI/UX Design Essential Training,Design,English,Caleb Kingston
1409142,The Coding Interview Bootcamp: Algorithms + Data Structures,Development,English,Stephen Grider
1409860,Thai Foot Reflexology Massage Certificate Course,Health & Fitness,English,Mark Perren-Jones
1411356,Persuasion Masterclass: How To Powerfully Influence Anyone,Personal Development,English,Brandon Hakim
1411586,"CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition",Business,English,Joseph Phillips
1413516,Learn Python for Total Beginners,Development,English,Michael S Russell
1414122,Passive Income : Top 3 Easiest FREE Websites,Business,English,Greg Gottfried
1414996,Cisco CCNA Packet Tracer Ultimate labs: CCNA 200-301 labs,IT & Software,English,David Bombal
1415652,Practical Web Development: 22 Courses in 1,Development,English,Creative Online School
1415934,Management Skills - Team Leadership Skills Masterclass 2022,Business,English,Mark Timberlake
1419186,Data Structures and Algorithms:  Deep Dive Using Java,Development,English,Tim Buchalka
1419182,SQL for Beginners: Learn SQL using MySQL and Database Design,Development,English,Tim Buchalka's Learn Programming Academy
1419490,The Complete Xamarin Developer Course:  iOS And Android!,Development,English,Tim Buchalka's Learn Programming Academy
1420028,Angular Avanzado: Lleva tus bases al siguiente nivel - MEAN,Development,Spanish,Fernando Herrera
1421158,Spanish for Beginners. The complete Method. Level 2.,Teaching & Academics,English,Peter Hanley
1423418,TOTAL: CompTIA CySA+ Cybersecurity Analyst (CS0-002),IT & Software,English,Total Seminars • Over 1 Million Enrollments
1424248,Stock Trading Strategies : Technical Analysis MasterClass 2,Finance & Accounting,English,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )"
1424326,Android App Development Masterclass using Kotlin,Development,English,Tim Buchalka
1426094,Flourishing in Stressful Times - with Tara Brach,Health & Fitness,English,"Tara Brach, Ph.D."
1426182,Introduction to Virtualization  - One Hour Crash Course,IT & Software,English,Rick Crisci
1426514,"Complete GDPR, GDPR Certification, data protection, privacy",Business,English,"Robert Sullivan, MA, MBA, FistlLM, FRSA FHEA"
1426934,Mastering Collaboration: Work together for the best results,Business,English,PracticalGrowth
1427466,Learn Angular 5 from Scratch,Development,English,Gary Simon
1428494,Blue Prism Foundation Course,IT & Software,English,Arun Nair
1430746,The Complete Web Developer in 2022: Zero to Mastery,Development,English,Andrei Neagoie
1433858,The Complete SEO Bootcamp 2022,Marketing,English,GlitchyBot Academy
1434492,Modern Productivity — Superhuman Focus In A Distracted World,Personal Development,English,Brad Merrill
1436092,React Native - The Practical Guide [2022],Development,English,Academind by Maximilian Schwarzmüller
1436164,Customer Service: Soft Skills Fundamentals,Personal Development,English,Samara Wenten
1436332,Learn JavaScript: Full-Stack from Scratch,Development,English,Brad Schiff
1443424,The Manager's Guide to Effective One on One Meetings,Business,English,Shelley Osborne
1444056,Six Sigma: Certified Lean Six Sigma Yellow Belt (Accredited),IT & Software,English,Advanced Innovation Group Pro Excellence (AIGPE)
1449352,Gua Sha- Tool Assisted Massage Technique Certificate Course,Health & Fitness,English,Mark Perren-Jones
1449746,Business Development & B2B Sales for Startups- Sales Valley,Business,English,Patrick Dang
1452908,User Experience Design Essentials - Adobe XD UI UX Design,Design,English,Daniel Walter Scott
1453872,Java 8 New Features In Simple Way,IT & Software,English,DURGASOFT DURGA
1455016,Build an app with ASPNET Core and Angular from scratch,Development,English,Neil Cummings
1456464,CompTIA CySA+ (CS0-002) Complete Course & Practice Exam,IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
1458304,The Digital Painting MEGA Course: Beginner to Advanced,Design,English,Austin Batchelor
1458490,Work From Home: Where to Start and How to Succeed,Personal Development,English,Reneice Charles
1460588,Selenium WebDriver + Java. Complete step by step course.,Development,English,IT Room
1460764,Deep Learning and NLP A-Z™: How to create a ChatBot,Development,English,Hadelin de Ponteves
1460800,How to Create Animated Videos with Powerpoint,Marketing,English,Paul Nekh. | Business | Innovation | Video
1461614,The Complete Finance Manager Course 2022,Finance & Accounting,English,365 Careers
1462428,Photography Masterclass: A Complete Guide to Photography,Photography & Video,English,Phil Ebiner
1463348,Modern JavaScript From The Beginning,Development,English,Brad Traversy
1464836,UML and Object-Oriented Design Foundations,Development,English,Karoly Nyisztor • Professional Software Architect
1466374,"WordPress İnternet Sitesi Kurmak: Blog, E-Ticaret, Kurumsal",Design,Turkish,WordPress Okulu
1466612,Ethereum and Solidity: The Complete Developer's Guide,Development,English,Stephen Grider
1467252,Fully Accredited Professional Counselling Diploma Course,Personal Development,English,Dr Karen E Wells
1467808,C Programming For Beginners - Master the C Language,Development,English,Tim Buchalka's Learn Programming Academy
1476730,"Lean Leadership Skills, Lean Culture & Lean Management",Business,English,"Lawrence M. Miller, Institute for Leadership Excellence"
1479112,Identify & Define the Problem with Business Analysis,Business,English,The BA Guide | Jeremy Aschenbrenner
1478856,HTML&CSS Tutorial and Projects Course 2022 (Flexbox&Grid),Development,English,John Smilga
1480108,The Complete ServiceNow System Administrator Course,Office Productivity,English,Mark Miller
1480202,RESTful Web API - The Complete Guide (.NET7  API),Development,English,Bhrugen Patel
1482442,"From Wire to PLC , A Bootcamp In Industrial Automation",IT & Software,English,Mouhammad Hamsho
1484439,Tableau Tutorial for Beginners,IT & Software,English,Rakesh Gopalakrishnan
1488956,Cinematography Course: Shoot Expert Video on Any Camera,Photography & Video,English,Dale McManus
1494648,Risk Management for Cybersecurity and IT Managers,Business,English,"Jason Dion • 900,000+ Enrollments Worldwide"
1495788,Learn to Code in Python 3: Programming beginner to advanced,Development,English,Ivan Lourenço Gomes
1495884,Six Sigma: Certified Lean Six Sigma Green Belt (Accredited),IT & Software,English,Advanced Innovation Group Pro Excellence (AIGPE)
1496440,Professional Advanced Angelic Healing Practitioner Course,Lifestyle,English,The Academy of Ancient Magik
1496348,Unit Testing for C# Developers,Development,English,Mosh Hamedani
1498158,Time and Task Management: Time Management Techniques,Business,English,Joseph Phillips
1501104,JavaScript: The Advanced Concepts (2022 Update),Development,English,Andrei Neagoie
1504632,Internationally Accredited Diploma Certificate in Fitness,Health & Fitness,English,Akash Sehrawat
1504862,Internationally Accredited Diploma Certificate in Nutrition,Health & Fitness,English,Akash Sehrawat
1505192,Digital Transformation and Industry 4.0,Business,English,ICAN Consultancy
1506888,Unlock Excel VBA and Excel Macros,Office Productivity,English,Leila Gharani
1506978,14-day English language fluency course,Teaching & Academics,English,Joel South
1507666,Mastering Microsoft Teams - Basics (2022),Office Productivity,English,Bigger Brains
1511170,The Absolute Beginners Guide to Cyber Security 2022 - Part 2,IT & Software,English,Alexander Oni
1512990,Adobe InDesign CC - Advanced Training Course,Design,English,Daniel Walter Scott
1514258,Adobe Illustrator CC - Essentials Training Course,Design,English,Video School
1514774,"Procreate: Draw, Sketch, Paint, and Design on Your iPad",Lifestyle,English,Video School
1516474,SINGING SIMPLIFIED #1: The Fast-Track to Singing Like a Pro,Music,English,Steve Glazer
1517800,Certified Lean Six Sigma White/Lean Six Sigma Yellow Belt,IT & Software,English,Six Sigma Academy Amsterdam
1518026,Javascript Tutorial and Projects Course (2022),Development,English,John Smilga
1520628,AWS Certified Solutions Architect Associate Practice Exams,IT & Software,English,Jon Bonso | AWS Certified Solutions Architect Professional
1522272,Windows Server 2016 Administration,IT & Software,English,Kevin Brown
1523066,Complete Linux Training Course to Get Your Dream IT Job 2022,IT & Software,English,Imran Afzal
1523224,Nuxt.js 2 - Vue.js on Steroids,Development,English,Academind by Maximilian Schwarzmüller
1527396,Tarot Master Certification,Lifestyle,English,Joey Wargachuk
1527300,Learn Python & Ethical Hacking From Scratch,Development,English,Zaid Sabih
1530834,EFT  & TFT Tapping Practitioner Certification (ACCREDITED),Lifestyle,English,Graham Nicholls
1532040,Productivity Machine: Time Management & Productivity Hacks,Personal Development,English,Patrick Dang
1535430,Introduction to Human Resource Management,Business,English,Management Study Guide
1535678,Java Programming for Complete Beginners,Development,English,in28Minutes Official
1538964,Become a Probability & Statistics Master,Teaching & Academics,English,Krista King
1540516,Accredited Aromatherapy Diploma 1 - Aromatherapy for All,Health & Fitness,English,The Academy of Ancient Magik
1542886,Dive Into Ansible - From Beginner to Expert in Ansible,IT & Software,English,James Spurin (Docker Captain)
1543510,Software Testing/ QA: Learn Basic Testing with live examples,Development,English,Syam Mohan
1543984,The Real Estate Financial Modeling Bootcamp,Business,English,Justin Kivel
1544802,Build a Blockchain and a Cryptocurrency from Scratch,Development,English,David Joseph Katz
1546424,Soft Skills: The 11 Essential Career Soft Skills,Personal Development,English,TJ Walker
1546884,Python and Flask Bootcamp: Create Websites using Flask!,Development,English,Jose Portilla
1547268,The Complete Python Course | Learn Python by Doing in 2022,Development,English,Codestars • over 2 million students worldwide!
1548060,Software Architecture for the Enterprise Architect,Development,English,Binary Brain
1554180,Python Network Programming for Network Engineers (Python 3),Development,English,David Bombal
1555134,Introduction to Data Science using Python (Module 1/3),Development,English,Rakesh Gopalakrishnan
1556128,Maya for Beginners: Complete Guide to 3D Animation in Maya,Design,English,Video School
1556346,Effective Delegation for New Managers,Business,English,Hassan Osman
1556312,Go Bootcamp: Master Golang with 1000+ Exercises and Projects,Development,English,Jose Portilla
1560542,Learn Cucumber BDD with Java -MasterClass Selenium Framework,Development,English,Rahul Shetty
1561458,"CSS - The Complete Guide 2022 (incl. Flexbox, Grid & Sass)",Design,English,Academind by Maximilian Schwarzmüller
1561606,Working Remotely: How To Succeed In The New Workplace,Personal Development,English,Clare Lynch
1562632,Django 2.2 & Python | The Ultimate Web Development Bootcamp,Development,English,Nick Walter
1564468,The Complete Course On Understanding Blockchain Technology,Finance & Accounting,English,Arjun Reddy
1565556,EFT / TFT Master Practitioner Certification (ACCREDITED),Health & Fitness,English,Graham Nicholls
1565838,The Complete 2022 Web Development Bootcamp,Development,English,Dr. Angela Yu
1567500,Introduction To Graphic Design,Design,English,Anthony Isaac
1568560,Options Trading MasterClass: Options With Technical Analysis,Finance & Accounting,English,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )"
